conversation_id,customer_message,intent
CONV-02242,I need some help. Where is ORD-104935 right now? I haven't changed anything on my account. Please let me know.,delivery_tracking
CONV-02243,I wanted to check whether Can you give me an ETA for this shipment? I haven't changed anything on my account. Please let me know.,delivery_estimate
CONV-02244,I’m contacting support because Something different was packed instead of what I purchased. I haven't changed anything on my account.,wrong_item
CONV-02245,I wanted to check whether I need to redirect this package to another address. Thank you.,address_change
CONV-02246,I’m contacting support because Something different was packed instead of what I purchased. This is my first time dealing with this issue.,wrong_item
CONV-02247,"Hi, How do I change the address attached to my order? I placed the order earlier today. Thanks.",address_change
CONV-02248,Could you explain the available options for this product? Can you check?,product_information
CONV-02249,"Hello, The product has a crack that wasn't shown in the listing. This is my first time dealing with this issue.",damaged_item
CONV-02250,I wanted to check whether Can you tell me more about this product's features? I haven't changed anything on my account. Thank you.,product_information
CONV-02251,I’m contacting support because I can't sign in to my account. Thank you.,account_access
CONV-02252,"I expected this shipment already, but it hasn't turned up. Can you check?",delivery_delay
CONV-02253,Just checking — I changed my mind and would like to send the item back. I noticed this while reviewing my recent activity. Any guidance would be helpful.,return_request
CONV-02254,Please advise: Can you cancel ORD-101880 for me? I noticed this while reviewing my recent activity. Any guidance would be helpful.,order_cancellation
CONV-02255,"Hi, ORD-100370 was due on Monday, but it still hasn't arrived. I placed the order earlier today. Thanks.",delivery_delay
CONV-02256,Quick question: The delivered item doesn't match my order. I placed the order earlier today. Thanks.,wrong_item
CONV-02257,I’m contacting support because Where should I enter my promo code? This is my first time dealing with this issue.,promo_code
CONV-02258,Just checking — Has the refund for ORD-101105 been issued yet? I placed the order earlier today. I'd appreciate your help.,refund_status
CONV-02259,"Hello, I received a security alert for an unfamiliar sign-in. Please let me know.",account_security
CONV-02260,Quick question: Please stop my recurring membership. I’m trying to sort this out before the end of the day. I'd appreciate your help.,subscription_cancel
CONV-02261,"Quick question: I have tried several times, but the transaction won't go through. I noticed this while reviewing my recent activity. I’d like to resolve this today.",payment_failure
CONV-02262,"Could you help me? My delivery arrived, but the item inside is damaged. I’m trying to sort this out before the end of the day. I'd appreciate your help.",damaged_item
CONV-02263,Could you explain the available options for this product? I haven't changed anything on my account. Can you check?,product_information
CONV-02264,I’m contacting support because Something different was packed instead of what I purchased. Can you check?,wrong_item
CONV-02265,Quick question: Can you tell me more about this product's features? I’m trying to sort this out before the end of the day. Any guidance would be helpful.,product_information
CONV-02266,I need some help. Can I change the shipping address for ORD-103710? I haven't changed anything on my account. Can you check?,address_change
CONV-02267,Quick question: I want to track the package that was just dispatched. I’m trying to sort this out before the end of the day. Thanks.,delivery_tracking
CONV-02268,Please advise: I'm still waiting for the money from my return. Can you check? I placed the order earlier today. Thanks.,refund_status
CONV-02269,"Hello, My discount code isn't working. I haven't changed anything on my account. Thank you.",promo_code
CONV-02270,"Hello, I received the package, but one of the products is absent. I haven't changed anything on my account.",missing_item
CONV-02271,"Hi, Checkout keeps rejecting my payment. I placed the order earlier today. Thanks.",payment_failure
CONV-02272,"Hello, My package contains a different product. I haven't changed anything on my account. Thank you.",wrong_item
CONV-02273,"Quick question: The box arrived, but notebook wasn't inside. I noticed this while reviewing my recent activity. I'd appreciate your help.",missing_item
CONV-02274,"Hi, Why was my subscription charged this month? I’m trying to sort this out before the end of the day. Any guidance would be helpful.",subscription_billing
CONV-02275,Please advise: I can't finish the purchase because the payment isn't accepted. I placed the order earlier today. I’d like to resolve this today.,subscription_billing
CONV-02276,Could you help me? Please help me arrange a return. I’m trying to sort this out before the end of the day. I’d like to resolve this today.,return_request
CONV-02277,Something about my account activity looks suspicious. I haven't changed anything on my account. Can you check?,account_security
CONV-02278,Please advise: My discount code isn't working. I’m trying to sort this out before the end of the day. I’d like to resolve this today.,promo_code
CONV-02279,"I wanted to check whether I have tried several times, but the transaction won't go through. This is my first time dealing with this issue. Can you check?",payment_failure
CONV-02280,Quick question: The delivered item doesn't match my order. I placed the order earlier today. I’d like to resolve this today.,wrong_item
CONV-02281,Quick question: I want to return ORD-100840. How do I start? I noticed this while reviewing my recent activity. Thanks.,return_request
CONV-02282,"Hello, Does this product come with the accessories shown? This is my first time dealing with this issue. Thank you.",product_information
CONV-02283,Could you help me? What is the estimated delivery date for my package? I’m trying to sort this out before the end of the day. Thanks.,delivery_estimate
CONV-02284,"Hello, Would you mind checking the latest status of ORD-100204? Can you check?",order_status
CONV-02285,Just checking — It looks like I was billed twice for ORD-101641. I noticed this while reviewing my recent activity. Thanks.,duplicate_charge
CONV-02286,"My delivery arrived, but the item inside is damaged. Please let me know.",damaged_item
CONV-02287,I wanted to check whether I want to return ORD-100905. How do I start? This is my first time dealing with this issue.,return_request
CONV-02288,Could you help me? What is the estimated delivery date for my package? I noticed this while reviewing my recent activity. I’d like to resolve this today.,delivery_estimate
CONV-02289,Could you help me? Something about my account activity looks suspicious. I placed the order earlier today. I'd appreciate your help.,account_security
CONV-02290,Just checking — Can you help me cancel my recent order? I’m trying to sort this out before the end of the day. I’d like to resolve this today.,order_cancellation
CONV-02291,I’m contacting support because Can you see what stage ORD-100162 is at right now? Thank you.,order_status
CONV-02292,I wanted to check whether I need to create a new password because I can't remember mine. I haven't changed anything on my account.,password_reset
CONV-02293,Please update the destination before the order ships. This is my first time dealing with this issue. Thank you.,address_change
CONV-02294,Quick question: Can you tell me more about this product's features? I’m trying to sort this out before the end of the day. I'd appreciate your help.,product_information
CONV-02295,Quick question: Can you give me an ETA for this shipment? I’m trying to sort this out before the end of the day. Any guidance would be helpful.,delivery_estimate
CONV-02296,My subscription payment was higher than I expected. I haven't changed anything on my account. Can you check?,subscription_billing
CONV-02297,"I wanted to check whether I have tried several times, but the transaction won't go through. This is my first time dealing with this issue.",payment_failure
CONV-02298,Quick question: Can you give me an ETA for this shipment? I noticed this while reviewing my recent activity. I'd appreciate your help.,delivery_estimate
CONV-02299,Could you help me? Something about my account activity looks suspicious. I placed the order earlier today. Thanks.,account_security
CONV-02300,I’m contacting support because I need the specifications before I decide whether to buy it. I haven't changed anything on my account. Can you check?,product_information
CONV-02301,Could you help me? My subscription payment was higher than I expected. I noticed this while reviewing my recent activity. Thanks.,subscription_billing
CONV-02302,I was sent the wrong model. This is my first time dealing with this issue.,wrong_item
CONV-02303,Could you help me? My subscription payment was higher than I expected. I placed the order earlier today. Any guidance would be helpful.,subscription_billing
CONV-02304,I want to cancel my subscription. This is my first time dealing with this issue. Please let me know.,subscription_cancel
CONV-02305,"Hi, Why was my subscription charged this month? I’m trying to sort this out before the end of the day. I’d like to resolve this today.",subscription_billing
CONV-02306,I no longer want this order. Is cancellation still possible? This is my first time dealing with this issue.,order_cancellation
CONV-02307,"Hello, When should ORD-100640 arrive? Thank you.",delivery_estimate
CONV-02308,"Hi, How can I prevent the plan from renewing? I placed the order earlier today. I’d like to resolve this today.",subscription_cancel
CONV-02309,Quick question: Can you give me an ETA for this shipment? I noticed this while reviewing my recent activity. Thanks.,delivery_estimate
CONV-02310,Quick question: The promotional code says it is invalid. I’m trying to sort this out before the end of the day. Any guidance would be helpful.,promo_code
CONV-02311,Could you help me? I want to cancel my subscription. I’m trying to sort this out before the end of the day. I’d like to resolve this today.,subscription_cancel
CONV-02312,Just checking — The login page won't let me access my account. I noticed this while reviewing my recent activity. I’d like to resolve this today.,account_access
CONV-02313,I’m contacting support because I opened the package and found the product broken. I haven't changed anything on my account.,damaged_item
CONV-02314,"Hi, I need the specifications before I decide whether to buy it. I noticed this while reviewing my recent activity. I'd appreciate your help.",product_information
CONV-02315,Please advise: I forgot my password. How can I reset it? I noticed this while reviewing my recent activity. Thanks.,password_reset
CONV-02316,I’m contacting support because How do I change the address attached to my order? I haven't changed anything on my account.,address_change
CONV-02317,I need some help. The login page won't let me access my account. This is my first time dealing with this issue.,account_access
CONV-02318,I’m contacting support because Could you explain the return process for this purchase?,return_request
CONV-02319,What is the estimated delivery date for my package? This is my first time dealing with this issue. Can you check?,delivery_estimate
CONV-02320,"Hello, I entered the wrong delivery address. Can it be corrected? This is my first time dealing with this issue.",address_change
CONV-02321,Please advise: Can you cancel ORD-101900 for me? I placed the order earlier today. Thanks.,order_cancellation
CONV-02322,"Hello, The product has a crack that wasn't shown in the listing. This is my first time dealing with this issue. Can you check?",damaged_item
CONV-02323,"Hello, My package contains a different product. Thank you.",wrong_item
CONV-02324,"Hello, Can you cancel ORD-101885 for me? This is my first time dealing with this issue.",order_cancellation
CONV-02325,"Hello, Why are there duplicate transactions for one order? I haven't changed anything on my account.",duplicate_charge
CONV-02326,"Hi, How do I change the address attached to my order? I’m trying to sort this out before the end of the day. Any guidance would be helpful.",address_change
CONV-02327,I’m contacting support because Could you tell me the current location or transit stage of my parcel? I haven't changed anything on my account.,delivery_tracking
CONV-02328,Just checking — There is visible damage on the item I received. I placed the order earlier today. I’d like to resolve this today.,damaged_item
CONV-02329,I wanted to check whether The promotional code says it is invalid. Thank you.,promo_code
CONV-02330,Just checking — I don't want the subscription to continue after this billing period. I placed the order earlier today. Thanks.,subscription_cancel
CONV-02331,Just checking — The discount isn't being applied even though I entered the code. I placed the order earlier today. Any guidance would be helpful.,promo_code
CONV-02332,Has the courier scanned ORD-104967 yet? Please let me know.,delivery_tracking
CONV-02333,"Hi, Could you explain the return process for this purchase? I placed the order earlier today. Any guidance would be helpful.",return_request
CONV-02334,Could you help me? What is the estimated delivery date for my package? I noticed this while reviewing my recent activity. Any guidance would be helpful.,delivery_estimate
CONV-02335,"My delivery arrived, but the item inside is damaged. This is my first time dealing with this issue.",damaged_item
CONV-02336,I want to cancel my subscription. I haven't changed anything on my account. Can you check?,subscription_cancel
CONV-02337,"Hello, My package contains a different product. Please let me know.",wrong_item
CONV-02338,I wanted to check whether The promotional code says it is invalid. I haven't changed anything on my account.,promo_code
CONV-02339,"Hello, Why are there duplicate transactions for one order? I haven't changed anything on my account. Can you check?",duplicate_charge
CONV-02340,Could you help me? Why is the coupon being rejected at checkout? I placed the order earlier today. Thanks.,promo_code
CONV-02341,Just checking — Part of ORD-102533 was not included in the delivery. I placed the order earlier today. Thanks.,missing_item
CONV-02342,Could you help me? One product from my order is missing. I placed the order earlier today. Thanks.,missing_item
CONV-02343,I need some help. Has the refund for ORD-101070 been issued yet? Thank you.,refund_status
CONV-02344,"Hello, Can you cancel ORD-101775 for me? Thank you.",order_cancellation
CONV-02345,Quick question: I want to track the package that was just dispatched. I noticed this while reviewing my recent activity. Thanks.,delivery_tracking
CONV-02346,I need some help. Why does the payment fail whenever I try to complete the order? I haven't changed anything on my account. Can you check?,payment_failure
CONV-02347,"Hello, I forgot my password. How can I reset it? This is my first time dealing with this issue. Please let me know.",password_reset
CONV-02348,I wanted to check whether I want to track the package that was just dispatched. This is my first time dealing with this issue.,delivery_tracking
CONV-02349,Could you help me? I no longer want this order. Is cancellation still possible? I’m trying to sort this out before the end of the day. Thanks.,order_cancellation
CONV-02350,"Hello, I don't recognize the amount billed for my membership. I haven't changed anything on my account. Thank you.",subscription_billing
CONV-02351,"Hi, When should the refund appear in my account? I noticed this while reviewing my recent activity. Thanks.",refund_status
CONV-02352,Could you help me? My subscription payment was higher than I expected. I noticed this while reviewing my recent activity. I'd appreciate your help.,subscription_billing
CONV-02353,"Quick question: I have tried several times, but the transaction won't go through. I placed the order earlier today. Thanks.",payment_failure
CONV-02354,"I’m contacting support because ORD-100475 was due on Thursday, but it still hasn't arrived. This is my first time dealing with this issue.",delivery_delay
CONV-02355,Why is the coupon being rejected at checkout? I haven't changed anything on my account. Can you check?,promo_code
CONV-02356,Just checking — It looks like I was billed twice for ORD-101651. I’m trying to sort this out before the end of the day. I’d like to resolve this today.,duplicate_charge
CONV-02357,Just checking — I don't want the subscription to continue after this billing period. I placed the order earlier today. I’d like to resolve this today.,subscription_cancel
CONV-02358,I wanted to check whether The promotional code says it is invalid. This is my first time dealing with this issue.,promo_code
CONV-02359,One product from my order is missing. I haven't changed anything on my account. Can you check?,missing_item
CONV-02360,Please advise: My package contains a different product. I’m trying to sort this out before the end of the day. I’d like to resolve this today.,wrong_item
CONV-02361,Just checking — Part of ORD-102583 was not included in the delivery. I’m trying to sort this out before the end of the day. I’d like to resolve this today.,missing_item
CONV-02362,I need some help. Why does the payment fail whenever I try to complete the order? I haven't changed anything on my account. Please let me know.,payment_failure
CONV-02363,Just checking — I’m planning around the delivery. When is it expected? I noticed this while reviewing my recent activity. I'd appreciate your help.,delivery_estimate
CONV-02364,I wanted to check whether I need to redirect this package to another address. This is my first time dealing with this issue.,address_change
CONV-02365,Just checking — The item I received isn't the one I ordered. I’m trying to sort this out before the end of the day. I'd appreciate your help.,wrong_item
CONV-02366,I need some help. I changed my mind and would like to send the item back. Thank you.,return_request
CONV-02367,I need some help. Has the refund for ORD-101140 been issued yet? I haven't changed anything on my account.,refund_status
CONV-02368,I need some help. I changed my mind and would like to send the item back. I haven't changed anything on my account. Can you check?,return_request
CONV-02369,I’m contacting support because Checkout keeps rejecting my payment. I haven't changed anything on my account. Thank you.,payment_failure
CONV-02370,Could you help me? What is the estimated delivery date for my package? I noticed this while reviewing my recent activity. Thanks.,delivery_estimate
CONV-02371,"Hi, When should the refund appear in my account? I placed the order earlier today. Thanks.",refund_status
CONV-02372,Could you tell me the current status of my refund? This is my first time dealing with this issue.,refund_status
CONV-02373,I wanted to check whether I have a question about the charge on my recurring plan.,subscription_billing
CONV-02374,Could you help me? One product from my order is missing. I’m trying to sort this out before the end of the day. I'd appreciate your help.,missing_item
CONV-02375,Quick question: The delivered item doesn't match my order. I placed the order earlier today. Thanks.,wrong_item
CONV-02376,Just checking — Where is ORD-104750 right now? I placed the order earlier today. I'd appreciate your help.,delivery_tracking
CONV-02377,Please advise: Would you mind checking the latest status of ORD-100059? I placed the order earlier today. Any guidance would be helpful.,order_status
CONV-02378,My account suddenly won't let me log in. This is my first time dealing with this issue. Thank you.,account_access
CONV-02379,"Hi, I'd like to withdraw this purchase if it hasn't shipped. I’m trying to sort this out before the end of the day. I'd appreciate your help.",order_cancellation
CONV-02380,"I wanted to check whether The box arrived, but adapter wasn't inside. Thank you.",missing_item
CONV-02381,Please advise: Can you show me the latest tracking update for my shipment? I placed the order earlier today. Thanks.,delivery_tracking
CONV-02382,"I wanted to check whether The item was returned, but I haven't received the refund. This is my first time dealing with this issue. Thank you.",refund_status
CONV-02383,Just checking — I can't recall my password and need to change it. I noticed this while reviewing my recent activity. I'd appreciate your help.,password_reset
CONV-02384,Quick question: I need to create a new password because I can't remember mine. I’m trying to sort this out before the end of the day. Any guidance would be helpful.,password_reset
CONV-02385,Quick question: The delivered item doesn't match my order. I’m trying to sort this out before the end of the day. I'd appreciate your help.,wrong_item
CONV-02386,Quick question: I want to return ORD-100940. How do I start? I’m trying to sort this out before the end of the day. Any guidance would be helpful.,return_request
CONV-02387,I need some help. Has the refund for ORD-101080 been issued yet? I haven't changed anything on my account. Can you check?,refund_status
CONV-02388,"Hi, Can you see what stage ORD-100187 is at right now? I’m trying to sort this out before the end of the day. Any guidance would be helpful.",order_status
CONV-02389,"Hello, I received the package, but one of the products is absent. I haven't changed anything on my account. Can you check?",missing_item
CONV-02390,Quick question: The item arrived damaged. What should I do? I placed the order earlier today. I'd appreciate your help.,damaged_item
CONV-02391,"Could you help me? My delivery arrived, but the item inside is damaged. I’m trying to sort this out before the end of the day. I’d like to resolve this today.",damaged_item
CONV-02392,Just checking — Where is ORD-104890 right now? I’m trying to sort this out before the end of the day. I’d like to resolve this today.,delivery_tracking
CONV-02393,Please advise: The product has a crack that wasn't shown in the listing. I noticed this while reviewing my recent activity. Thanks.,damaged_item
CONV-02394,"Hi, How do I change the address attached to my order? I’m trying to sort this out before the end of the day. I’d like to resolve this today.",address_change
CONV-02395,My subscription payment was higher than I expected. This is my first time dealing with this issue.,subscription_billing
CONV-02396,"Hello, I entered the wrong delivery address. Can it be corrected? This is my first time dealing with this issue. Can you check?",address_change
CONV-02397,I wanted to check whether Do you have an update on ORD-100226? I want to know where it stands. I haven't changed anything on my account. Thank you.,order_status
CONV-02398,Has the courier scanned ORD-104847 yet? Please let me know.,delivery_tracking
CONV-02399,I need some help. Can you help me cancel my recent order? I haven't changed anything on my account. Can you check?,order_cancellation
CONV-02400,Please advise: I forgot my password. How can I reset it? I’m trying to sort this out before the end of the day. Any guidance would be helpful.,password_reset
CONV-02401,I need some help. The discount isn't being applied even though I entered the code. Please let me know.,promo_code
CONV-02402,Please advise: I can't finish the purchase because the payment isn't accepted. I placed the order earlier today. I'd appreciate your help.,payment_failure
CONV-02403,"Could you help me? My delivery arrived, but the item inside is damaged. I noticed this while reviewing my recent activity. Any guidance would be helpful.",damaged_item
CONV-02404,Quick question: Can you give me an ETA for this shipment? I noticed this while reviewing my recent activity. Any guidance would be helpful.,delivery_estimate
CONV-02405,I’m contacting support because When should the refund appear in my account?,refund_status
CONV-02406,I’m contacting support because I think someone may have accessed my account. This is my first time dealing with this issue. Thank you.,account_security
CONV-02407,"Hi, Why was my subscription charged this month? I placed the order earlier today. Thanks.",subscription_billing
CONV-02408,"Hi, I'd like to withdraw this purchase if it hasn't shipped. I noticed this while reviewing my recent activity. I'd appreciate your help.",order_cancellation
CONV-02409,Could you help me? My account suddenly won't let me log in. I’m trying to sort this out before the end of the day. I’d like to resolve this today.,account_access
CONV-02410,Could you help me? Could you tell me the current status of my refund? I noticed this while reviewing my recent activity. I’d like to resolve this today.,refund_status
CONV-02411,Could you help me? Why is the coupon being rejected at checkout? I noticed this while reviewing my recent activity. I'd appreciate your help.,promo_code
CONV-02412,Please advise: My package contains a different product. I noticed this while reviewing my recent activity. I'd appreciate your help.,wrong_item
CONV-02413,"I expected this shipment already, but it hasn't turned up. This is my first time dealing with this issue. Please let me know.",delivery_delay
CONV-02414,"Hello, My package contains a different product. I haven't changed anything on my account. Please let me know.",wrong_item
CONV-02415,"Quick question: I have tried several times, but the transaction won't go through. I placed the order earlier today. I’d like to resolve this today.",payment_failure
CONV-02416,"Hello, I'm still waiting for the money from my return. Can you check? This is my first time dealing with this issue.",refund_status
CONV-02417,"Could you help me? My delivery arrived, but the item inside is damaged. I’m trying to sort this out before the end of the day. Thanks.",damaged_item
CONV-02418,Could you help me? My subscription payment was higher than I expected. I noticed this while reviewing my recent activity. Any guidance would be helpful.,subscription_billing
CONV-02419,Just checking — Can you help me cancel my recent order? I noticed this while reviewing my recent activity. I'd appreciate your help.,order_cancellation
CONV-02420,I wanted to check whether I need to create a new password because I can't remember mine. I haven't changed anything on my account. Can you check?,password_reset
CONV-02421,My account suddenly won't let me log in. I haven't changed anything on my account. Can you check?,account_access
CONV-02422,I need some help. Part of ORD-102698 was not included in the delivery. This is my first time dealing with this issue. Can you check?,missing_item
CONV-02423,Quick question: I need to create a new password because I can't remember mine. I noticed this while reviewing my recent activity. Any guidance would be helpful.,password_reset
CONV-02424,Please advise: My discount code isn't working. I placed the order earlier today. Any guidance would be helpful.,promo_code
CONV-02425,I’m contacting support because I think someone may have accessed my account.,account_security
CONV-02426,I need some help. It looks like I was billed twice for ORD-101506.,duplicate_charge
CONV-02427,I’m contacting support because I'd like to withdraw this purchase if it hasn't shipped. I haven't changed anything on my account. Please let me know.,order_cancellation
CONV-02428,"Could you help me? I expected this shipment already, but it hasn't turned up. I placed the order earlier today. I'd appreciate your help.",delivery_delay
CONV-02429,My subscription payment was higher than I expected. I haven't changed anything on my account.,subscription_billing
CONV-02430,I need some help. Part of ORD-102528 was not included in the delivery. Thank you.,missing_item
CONV-02431,I’m contacting support because Could you tell me the current location or transit stage of my parcel? This is my first time dealing with this issue.,delivery_tracking
CONV-02432,I wanted to check whether I keep getting rejected when I try to sign in. I haven't changed anything on my account. Can you check?,account_access
CONV-02433,I need some help. The delivery date for ORD-100361 has passed and I'm still waiting. This is my first time dealing with this issue. Please let me know.,delivery_delay
CONV-02434,Please advise: The product has a crack that wasn't shown in the listing. I’m trying to sort this out before the end of the day. Thanks.,damaged_item
CONV-02435,I’m contacting support because When should the refund appear in my account? I haven't changed anything on my account. Thank you.,refund_status
CONV-02436,Could you help me? I want to cancel my subscription. I’m trying to sort this out before the end of the day. Any guidance would be helpful.,subscription_cancel
CONV-02437,Quick question: The item arrived damaged. What should I do? I noticed this while reviewing my recent activity. Any guidance would be helpful.,damaged_item
CONV-02438,Please advise: Can you cancel ORD-101830 for me? I’m trying to sort this out before the end of the day. I’d like to resolve this today.,order_cancellation
CONV-02439,"Quick question: The item was returned, but I haven't received the refund. I’m trying to sort this out before the end of the day. I’d like to resolve this today.",refund_status
CONV-02440,I’m contacting support because Can you see what stage ORD-100022 is at right now? I haven't changed anything on my account. Please let me know.,order_status
CONV-02441,I’m contacting support because I opened the package and found the product broken. I haven't changed anything on my account. Thank you.,damaged_item
CONV-02442,Could you help me? The same purchase appears twice on my card statement. I noticed this while reviewing my recent activity. Any guidance would be helpful.,duplicate_charge
CONV-02443,"Hi, My multi-item order is incomplete. I placed the order earlier today. I'd appreciate your help.",missing_item
CONV-02444,"Hello, I forgot my password. How can I reset it? Please let me know.",password_reset
CONV-02445,Quick question: The promotional code says it is invalid. I placed the order earlier today. Any guidance would be helpful.,promo_code
CONV-02446,I need some help. Can you explain the latest recurring charge? This is my first time dealing with this issue. Can you check?,subscription_billing
CONV-02447,I need some help. The item I received isn't the one I ordered. Thank you.,wrong_item
CONV-02448,"Hi, ORD-100460 was due on Monday, but it still hasn't arrived. I placed the order earlier today. I’d like to resolve this today.",delivery_delay
CONV-02449,Could you help me? Could you tell me the current status of my refund? I noticed this while reviewing my recent activity. Thanks.,refund_status
CONV-02450,"Hi, Can you see what stage ORD-100087 is at right now? I noticed this while reviewing my recent activity. Thanks.",order_status
CONV-02451,Could you help me? My payment is being declined at checkout. I’m trying to sort this out before the end of the day. Thanks.,payment_failure
CONV-02452,"Hi, My multi-item order is incomplete. I placed the order earlier today. I’d like to resolve this today.",missing_item
CONV-02453,Please advise: My parcel is 3 days late. Can you investigate? I’m trying to sort this out before the end of the day. Thanks.,delivery_delay
CONV-02454,Please advise: My parcel is 3 days late. Can you investigate? I’m trying to sort this out before the end of the day. Any guidance would be helpful.,delivery_delay
CONV-02455,I’m contacting support because Can you see what stage ORD-100212 is at right now? This is my first time dealing with this issue. Can you check?,order_status
CONV-02456,I’m contacting support because Something different was packed instead of what I purchased.,wrong_item
CONV-02457,Just checking — Why does the payment fail whenever I try to complete the order? I placed the order earlier today. I’d like to resolve this today.,payment_failure
CONV-02458,"Hello, Would you mind checking the latest status of ORD-100234? Thank you.",order_status
CONV-02459,"Hi, I can't sign in to my account. I noticed this while reviewing my recent activity. I’d like to resolve this today.",account_access
CONV-02460,Quick question: Can you give me an ETA for this shipment? I placed the order earlier today. Thanks.,delivery_estimate
CONV-02461,Please advise: My discount code isn't working. I noticed this while reviewing my recent activity. I’d like to resolve this today.,promo_code
CONV-02462,Just checking — The item I received isn't the one I ordered. I noticed this while reviewing my recent activity. Thanks.,wrong_item
CONV-02463,Just checking — Can you explain the latest recurring charge? I noticed this while reviewing my recent activity. Thanks.,subscription_billing
CONV-02464,I wanted to check whether The delivered item doesn't match my order.,wrong_item
CONV-02465,I wanted to check whether Can you give me an ETA for this shipment? I haven't changed anything on my account.,delivery_estimate
CONV-02466,I wanted to check whether I want to track the package that was just dispatched. This is my first time dealing with this issue. Thank you.,delivery_tracking
CONV-02467,I need some help. The item I received isn't the one I ordered. This is my first time dealing with this issue. Thank you.,wrong_item
CONV-02468,I’m contacting support because I need the specifications before I decide whether to buy it. Please let me know.,product_information
CONV-02469,"Hi, Where can I request a password reset? I’m trying to sort this out before the end of the day. I'd appreciate your help.",password_reset
CONV-02470,Just checking — Part of ORD-102503 was not included in the delivery. I placed the order earlier today. I’d like to resolve this today.,missing_item
CONV-02471,Could you help me? My subscription payment was higher than I expected. I noticed this while reviewing my recent activity. Any guidance would be helpful.,subscription_billing
CONV-02472,Please help me arrange a return. This is my first time dealing with this issue. Thank you.,return_request
CONV-02473,Quick question: I have a question about the charge on my recurring plan. I noticed this while reviewing my recent activity. Any guidance would be helpful.,subscription_billing
CONV-02474,"Hi, I think someone may have accessed my account. I’m trying to sort this out before the end of the day. Any guidance would be helpful.",account_security
CONV-02475,Could you help me? Why is the coupon being rejected at checkout? I noticed this while reviewing my recent activity. Thanks.,promo_code
CONV-02476,Can you send me through the password recovery process? I haven't changed anything on my account.,password_reset
CONV-02477,I need some help. Where is ORD-104835 right now? Thank you.,delivery_tracking
CONV-02478,Please advise: When should ORD-100685 arrive? I noticed this while reviewing my recent activity. Thanks.,delivery_estimate
CONV-02479,Just checking — I can't recall my password and need to change it. I’m trying to sort this out before the end of the day. I'd appreciate your help.,password_reset
CONV-02480,Quick question: Please stop my recurring membership. I placed the order earlier today. I’d like to resolve this today.,subscription_cancel
CONV-02481,Could you help me? Something about my account activity looks suspicious. I noticed this while reviewing my recent activity. Any guidance would be helpful.,account_security
CONV-02482,"Hi, I opened the package and found the product broken. I’m trying to sort this out before the end of the day. Any guidance would be helpful.",damaged_item
CONV-02483,"Hi, How do I change the address attached to my order? I’m trying to sort this out before the end of the day. Thanks.",address_change
CONV-02484,Please advise: Can you cancel ORD-101850 for me? I noticed this while reviewing my recent activity. I'd appreciate your help.,order_cancellation
CONV-02485,"Hello, My parcel is 4 days late. Can you investigate? This is my first time dealing with this issue. Can you check?",delivery_delay
CONV-02486,The same purchase appears twice on my card statement. This is my first time dealing with this issue. Please let me know.,duplicate_charge
CONV-02487,I wanted to check whether The item arrived damaged. What should I do? Please let me know.,damaged_item
CONV-02488,Could you help me? Something about my account activity looks suspicious. I’m trying to sort this out before the end of the day. I’d like to resolve this today.,account_security
CONV-02489,Just checking — The item I received isn't the one I ordered. I’m trying to sort this out before the end of the day. I'd appreciate your help.,wrong_item
CONV-02490,Just checking — I changed my mind and would like to send the item back. I placed the order earlier today. I'd appreciate your help.,return_request
CONV-02491,Could you help me? What is the estimated delivery date for my package? I’m trying to sort this out before the end of the day. Any guidance would be helpful.,delivery_estimate
CONV-02492,I wanted to check whether Can you give me an ETA for this shipment? This is my first time dealing with this issue. Can you check?,delivery_estimate
CONV-02493,"Hello, I'm locked out of my account and need access. I haven't changed anything on my account. Can you check?",account_access
CONV-02494,Could you help me? Could you explain the available options for this product? I noticed this while reviewing my recent activity. I'd appreciate your help.,product_information
CONV-02495,Quick question: The delivered item doesn't match my order. I’m trying to sort this out before the end of the day. Any guidance would be helpful.,wrong_item
CONV-02496,Just checking — There is visible damage on the item I received. I’m trying to sort this out before the end of the day. Thanks.,damaged_item
CONV-02497,I need some help. There are changes in my profile that I didn't make. I haven't changed anything on my account. Please let me know.,account_security
CONV-02498,Please update the destination before the order ships. This is my first time dealing with this issue. Please let me know.,address_change
CONV-02499,Please advise: I don't recognize the amount billed for my membership. I placed the order earlier today. Thanks.,subscription_billing
CONV-02500,Please advise: I'm locked out of my account and need access. I’m trying to sort this out before the end of the day. I'd appreciate your help.,account_access
CONV-02501,Just checking — It looks like I was billed twice for ORD-101511. I placed the order earlier today. I'd appreciate your help.,duplicate_charge
CONV-02502,Quick question: Please stop ORD-101882 before it is dispatched. I placed the order earlier today. I'd appreciate your help.,order_cancellation
CONV-02503,Could you help me? What is the estimated delivery date for my package? I placed the order earlier today. I'd appreciate your help.,delivery_estimate
CONV-02504,Just checking — Where is ORD-104930 right now? I placed the order earlier today. I’d like to resolve this today.,delivery_tracking
CONV-02505,Just checking — I can't recall my password and need to change it. I placed the order earlier today. I'd appreciate your help.,password_reset
CONV-02506,I wanted to check whether The promised delivery window is over for ORD-100369. I haven't changed anything on my account. Please let me know.,delivery_delay
CONV-02507,Has the courier scanned ORD-104997 yet? Can you check?,delivery_tracking
CONV-02508,I need some help. I placed ORD-100118 recently. What is happening with it? I haven't changed anything on my account. Please let me know.,order_status
